Date,Country,Population,Total_Tests,Total_Cases,Total_Deaths,Total_Recovered,Active_Cases,New Cases,New Deaths,Percentage_Positive
2020/05/14,Bahamas,394088,1700,96,11,41,44,,,0.024360041
2020/05/15,Bahamas,394088,1700,96,11,41,44,,,0.024360041
2020/05/16,Bahamas,394088,1794,96,11,42,43,,,0.024360041
2020/05/17,Bahamas,394088,1814,96,11,42,43,,,0.024360041
2020/05/18,Bahamas,394088,1826,96,11,43,42,,,0.024360041
2020/05/19,Bahamas,394088,1826,96,11,43,42,,,0.024360041
2020/05/20,Bahamas,394088,1826,97,11,43,43,,,0.024613792
2020/05/21,Bahamas,394088,1910,97,11,44,42,,,0.024613792
2020/05/22,Bahamas,394088,1910,97,11,44,42,,,0.024613792
2020/05/23,Bahamas,394088,1955,100,11,45,44,,,0.025375043
2020/05/24,Bahamas,394088,1955,100,11,45,44,,,0.025375043
2020/05/25,Bahamas,394088,1972,100,11,46,43,,,0.025375043
2020/05/26,Bahamas,394088,2026,100,11,46,43,,,0.025375043
2020/05/27,Bahamas,394088,2043,100,11,46,43,,,0.025375043
2020/05/28,Bahamas,394088,2043,100,11,46,43,,,0.025375043
2020/05/29,Bahamas,394088,2087,102,11,48,43,,,0.025882544
2020/05/30,Bahamas,394088,2091,102,11,48,43,,,0.025882544
2020/05/31,Bahamas,394088,2091,102,11,48,43,,,0.025882544
2020/06/01,Bahamas,394088,2101,102,11,49,42,,,0.025882544
2020/06/02,Bahamas,394088,2101,102,11,49,42,,,0.025882544
2020/06/03,Bahamas,394088,2121,102,11,55,36,,,0.025882544
2020/06/04,Bahamas,394088,2134,102,11,55,36,,,0.025882544
2020/06/05,Bahamas,394088,2156,102,11,55,36,,,0.025882544
2020/06/06,Bahamas,394088,2194,103,11,62,30,,,0.026136294
2020/06/07,Bahamas,394088,2194,103,11,62,30,,,0.026136294
2020/06/08,Bahamas,394088,2225,103,11,64,28,,,0.026136294
2020/06/09,Bahamas,394088,2225,103,11,64,28,,,0.026136294
2020/06/10,Bahamas,394088,2237,103,11,67,25,,,0.026136294
2020/06/11,Bahamas,394088,2252,103,11,68,24,,,0.026136294
2020/06/12,Bahamas,394088,2252,103,11,68,24,,,0.026136294
2020/06/13,Bahamas,394088,2261,103,11,68,24,,,0.026136294
2020/06/14,Bahamas,394088,2261,103,11,68,24,,,0.026136294
2020/06/15,Bahamas,394088,2261,103,11,68,24,,,0.026136294
2020/06/16,Bahamas,394088,2261,104,11,72,21,,,0.026390045
2020/06/17,Bahamas,394088,2261,104,11,72,21,,,0.026390045
2020/06/18,Bahamas,394088,2326,104,11,74,19,,,0.026390045
2020/06/19,Bahamas,394088,2326,104,11,74,19,,,0.026390045
2020/06/20,Bahamas,394088,2326,104,11,74,19,,,0.026390045
2020/06/21,Bahamas,394088,2347,104,11,77,16,,,0.026390045
2020/06/22,Bahamas,394088,2347,104,11,77,16,,,0.026390045
2020/06/23,Bahamas,394088,2360,104,11,83,10,,,0.026390045
2020/06/24,Bahamas,394088,2360,104,11,83,10,,,0.026390045
2020/06/25,Bahamas,394088,2366,104,11,84,9,,,0.026390045
2020/06/26,Bahamas,394088,2366,104,11,84,9,,,0.026390045
2020/06/27,Bahamas,394088,2388,104,11,87,6,,,0.026390045
2020/06/28,Bahamas,394088,2388,104,11,87,6,,,0.026390045
2020/06/29,Bahamas,394088,2388,104,11,87,6,,,0.026390045
2020/06/30,Bahamas,394088,2388,104,11,87,6,,,0.026390045
2020/07/01,Bahamas,394088,2404,104,11,89,4,,,0.026390045
2020/07/02,Bahamas,394088,2404,104,11,89,4,,,0.026390045
2020/07/03,Bahamas,394088,2436,104,11,89,4,,,0.026390045
2020/07/04,Bahamas,394088,2441,104,11,89,4,,,0.026390045
2020/07/05,Bahamas,394088,2441,104,11,89,4,,,0.026390045
2020/07/06,Bahamas,394088,2461,104,11,89,4,,,0.026390045
2020/07/07,Bahamas,394088,2467,104,11,89,4,,,0.026390045
2020/07/08,Bahamas,394088,2467,104,11,89,4,,,0.026390045
2020/07/09,Bahamas,394088,2489,106,11,89,6,,,0.026897546
2020/07/10,Bahamas,394088,2501,107,11,89,7,,,0.027151296
2020/07/11,Bahamas,394088,2526,111,11,89,11,,,0.028166298
2020/07/12,Bahamas,394088,2526,111,11,89,11,,,0.028166298
2020/07/13,Bahamas,394088,2526,111,11,89,11,,,0.028166298
2020/07/14,Bahamas,394088,2540,113,11,91,11,,,0.028673799
2020/07/15,Bahamas,394088,2552,119,11,91,17,,,0.030196301
2020/07/16,Bahamas,394088,2567,124,11,91,22,,,0.031465053
2020/07/17,Bahamas,394088,2570,129,11,91,27,,,0.032733806
2020/07/18,Bahamas,394088,2614,138,11,91,36,,,0.03501756
2020/07/19,Bahamas,394088,2645,153,11,91,51,,,0.038823816
2020/07/20,Bahamas,394088,3672,174,11,91,72,,,0.044152575
2020/07/21,Bahamas,394088,3672,174,11,91,72,,,0.044152575
2020/07/22,Bahamas,394088,3759,219,11,91,117,,,0.055571344
2020/07/23,Bahamas,394088,3845,274,11,91,172,,,0.069527618
2020/07/24,Bahamas,394088,3907,316,11,91,214,,,0.080185136
2020/07/25,Bahamas,394088,3935,326,11,91,224,,,0.082722641
2020/07/26,Bahamas,394088,3966,342,11,91,240,,,0.086782648
2020/07/27,Bahamas,394088,4014,382,11,91,280,,,0.096932665
2020/07/28,Bahamas,394088,4106,447,11,91,345,,,0.113426443
2020/07/29,Bahamas,394088,4143,484,11,91,382,,,0.122815209
2020/07/30,Bahamas,394088,4167,508,14,91,403,,,0.128905219
2020/07/31,Bahamas,394088,4286,574,14,91,469,,,0.145652748
2020/08/01,Bahamas,394088,4361,599,14,91,494,,,0.151996508
2020/08/02,Bahamas,394088,4410,648,14,91,543,,,0.16443028
2020/08/03,Bahamas,394088,4458,679,14,91,574,,,0.172296543
2020/08/04,Bahamas,394088,4622,715,14,91,610,,,0.181431558
2020/08/05,Bahamas,394088,4704,751,14,91,646,,,0.190566574
2020/08/06,Bahamas,394088,4814,761,14,91,656,,,0.193104078
2020/08/07,Bahamas,394088,6084,830,14,95,721,,,0.210612858
2020/08/08,Bahamas,394088,6281,878,14,99,765,,,0.222792879
2020/08/09,Bahamas,394088,6343,898,15,104,779,,,0.227867887
2020/08/10,Bahamas,394088,6557,945,15,113,817,,,0.239794158
2020/08/11,Bahamas,394088,6938,989,15,116,858,,,0.250959177
2020/08/12,Bahamas,394088,7096,1036,15,122,899,,,0.262885447
2020/08/13,Bahamas,394088,7242,1089,15,138,936,,,0.27633422
2020/08/14,Bahamas,394088,7322,1119,17,138,964,,,0.283946733
2020/08/15,Bahamas,394088,7533,1252,17,160,1075,,,0.31769554
2020/08/16,Bahamas,394088,7639,1315,18,189,1108,,,0.333681817
2020/08/17,Bahamas,394088,7690,1329,19,191,1119,,,0.337234323
2020/08/18,Bahamas,394088,7971,1424,20,203,1201,,,0.361340614
2020/08/19,Bahamas,394088,8320,1531,22,209,1300,,,0.38849191
2020/08/20,Bahamas,394088,8449,1610,23,211,1376,,,0.408538195
2020/08/21,Bahamas,394088,8449,1610,23,211,1376,,,0.408538195
2020/08/22,Bahamas,394088,8778,1703,27,221,1455,,,0.432136985
2020/08/23,Bahamas,394088,9068,1765,29,227,1509,,,0.447869511
2020/08/24,Bahamas,394088,10170,1798,46,634,1118,,,0.456243276
2020/08/25,Bahamas,394088,10170,1798,46,634,1118,,,0.456243276
2020/08/26,Bahamas,394088,10192,1813,48,634,1131,,,0.460049532
2020/08/27,Bahamas,394088,10484,1923,48,733,1142,,,0.48796208
2020/08/28,Bahamas,394088,10917,2057,50,755,1252,,,0.521964637
2020/08/29,Bahamas,394088,11037,2135,50,782,1303,,,0.541757171
2020/08/30,Bahamas,394088,11093,2167,50,782,1335,,,0.549877185
2020/08/31,Bahamas,394088,11165,2217,50,801,1366,,,0.562564706
2020/09/01,Bahamas,394088,11445,2276,50,801,1425,,,0.577535982
2020/09/02,Bahamas,394088,11871,2337,50,849,1438,,,0.593014758
2020/09/03,Bahamas,394088,12117,2386,50,893,1443,,,0.605448529
2020/09/04,Bahamas,394088,12117,2386,50,893,1443,,,0.605448529
2020/09/05,Bahamas,394088,12541,2476,55,948,1473,,,0.628286068
2020/09/06,Bahamas,394088,12640,2506,56,948,1502,,,0.635898581
2020/09/07,Bahamas,394088,12833,2546,58,976,1512,,,0.646048598
2020/09/08,Bahamas,394088,13010,2585,59,976,1550,,,0.655944865
2020/09/09,Bahamas,394088,13593,2657,63,1088,1506,,,0.674214896
2020/09/10,Bahamas,394088,13971,2721,63,1183,1475,,,0.690454924
2020/09/11,Bahamas,394088,14383,2814,65,1220,1529,,,0.714053714
2020/09/12,Bahamas,394088,15083,2928,67,1319,1542,,,0.742981263
2020/09/13,Bahamas,394088,15083,2928,67,1319,1542,,,0.742981263
2020/09/14,Bahamas,394088,15196,2974,67,1344,1563,,,0.754653783
2020/09/15,Bahamas,394088,15510,3032,69,1482,1481,,,0.769371308
2020/09/16,Bahamas,394088,15840,3087,69,1533,1485,,,0.783327582
2020/09/17,Bahamas,394088,16386,3177,69,1626,1482,,,0.80616512
2020/09/18,Bahamas,394088,16386,3177,69,1626,1482,,,0.80616512
2020/09/19,Bahamas,394088,16517,3214,73,1679,1462,,,0.815553886
2020/09/20,Bahamas,394088,17009,3315,74,1689,1552,,,0.84118268
2020/04/18,Bahrain,1714145,82568,1773,7,755,1011,,,0.10343349
2020/04/19,Bahrain,1714145,85126,1881,7,759,1115,,,0.109734007
2020/04/20,Bahrain,1714145,89225,1907,7,769,1131,,,0.111250799
2020/04/21,Bahrain,1714145,94380,1973,7,784,1182,,,0.115101115
2020/04/22,Bahrain,1714145,97796,2027,7,1026,994,,,0.118251373
2020/04/23,Bahrain,1714145,100031,2217,8,1082,1127,,,0.129335616
2020/04/24,Bahrain,1714145,107273,2518,8,1113,1397,,,0.146895391
2020/04/25,Bahrain,1714145,110379,2588,8,1160,1420,,,0.15097906
2020/04/26,Bahrain,1714145,114110,2647,8,1189,1450,,,0.154421009
2020/04/27,Bahrain,1714145,117374,2723,8,1218,1497,,,0.158854706
2020/04/28,Bahrain,1714145,121706,2811,8,1310,1493,,,0.163988461
2020/04/29,Bahrain,1714145,126905,2921,8,1455,1458,,,0.170405654
2020/04/30,Bahrain,1714145,129694,3040,8,1500,1532,,,0.177347891
2020/05/01,Bahrain,1714145,134082,3170,8,1555,1607,,,0.184931846
2020/05/02,Bahrain,1714145,144155,3284,8,1718,1657,,,0.191582392
2020/05/03,Bahrain,1714145,144155,3383,8,1718,1657,,,0.197357866
2020/05/04,Bahrain,1714145,149586,3533,8,1744,1781,,,0.206108585
2020/05/05,Bahrain,1714145,155501,3720,8,1762,1950,,,0.217017814
2020/05/06,Bahrain,1714145,160341,3934,8,1860,2066,,,0.229502172
2020/05/07,Bahrain,1714145,166378,4199,8,2000,2191,,,0.244961774
2020/05/08,Bahrain,1714145,172158,4444,8,2028,2408,,,0.259254614
2020/05/09,Bahrain,1714145,178353,4774,8,2055,2711,,,0.278506194
2020/05/10,Bahrain,1714145,184029,4941,8,2070,2863,,,0.28824866
2020/05/11,Bahrain,1714145,189174,5236,8,2152,3076,,,0.305458406
2020/05/12,Bahrain,1714145,197898,5531,9,2192,3330,,,0.322668152
2020/05/13,Bahrain,1714145,205570,5816,10,2205,3601,,,0.339294517
2020/05/14,Bahrain,1714145,214084,6198,10,2353,3835,,,0.36157968
2020/05/15,Bahrain,1714145,222542,6583,12,2640,3931,,,0.384039857
2020/05/16,Bahrain,1714145,228573,6747,12,2753,3982,,,0.393607309
2020/05/17,Bahrain,1714145,236828,6956,12,2910,4034,,,0.405799976
2020/05/18,Bahrain,1714145,243031,7184,12,2931,4241,,,0.419101068
2020/05/19,Bahrain,1714145,249411,7532,12,2952,4568,,,0.439402734
2020/05/20,Bahrain,1714145,255633,7888,12,3568,4308,,,0.460171106
2020/05/21,Bahrain,1714145,262107,8174,12,3873,4289,,,0.476855809
2020/05/22,Bahrain,1714145,269179,8414,12,4096,4306,,,0.490856958
2020/05/23,Bahrain,1714145,276552,8802,13,4465,4324,,,0.513492149
2020/05/24,Bahrain,1714145,276552,9138,14,4587,4537,,,0.533093758
2020/05/25,Bahrain,1714145,283884,9171,14,4753,4404,,,0.535018916
2020/05/26,Bahrain,1714145,286223,9366,14,4938,4414,,,0.54639485
2020/05/27,Bahrain,1714145,291127,9692,15,5152,4525,,,0.565413078
2020/05/28,Bahrain,1714145,297873,10052,15,5419,4618,,,0.586414802
2020/05/29,Bahrain,1714145,304179,10449,15,5700,4734,,,0.609575036
2020/05/30,Bahrain,1714145,309573,10793,17,5826,4950,,,0.62964335
2020/05/31,Bahrain,1714145,314823,11398,19,6673,4706,,,0.664937914
2020/06/01,Bahrain,1714145,322054,11871,19,7070,4782,,,0.692531845
2020/06/02,Bahrain,1714145,330733,12311,19,7407,4885,,,0.718200619
2020/06/03,Bahrain,1714145,335895,12815,20,7410,5385,,,0.747603032
2020/06/04,Bahrain,1714145,345337,13296,21,7728,5547,,,0.775663669
2020/06/05,Bahrain,1714145,354122,13835,22,8585,5228,,,0.807107917
2020/06/06,Bahrain,1714145,361376,14383,24,9056,5303,,,0.839077208
2020/06/07,Bahrain,1714145,367056,14763,26,9468,5269,,,0.861245694
2020/06/08,Bahrain,1714145,374362,15417,27,10326,5064,,,0.899398826
2020/06/09,Bahrain,1714145,378235,15731,29,10606,5096,,,0.917716996
2020/06/10,Bahrain,1714145,386134,16200,31,11109,5060,,,0.945077575
2020/06/11,Bahrain,1714145,393910,16667,34,11487,5146,,,0.972321478
2020/06/12,Bahrain,1714145,403036,17269,36,11903,5330,,,1.007441027
2020/06/13,Bahrain,1714145,410842,17713,37,12191,5485,,,1.033343154
2020/06/14,Bahrain,1714145,418413,18227,42,12818,5367,,,1.063328948
2020/06/15,Bahrain,1714145,425192,19013,46,13267,5700,,,1.109182712
2020/06/16,Bahrain,1714145,438080,19553,47,13866,5640,,,1.140685298
2020/06/17,Bahrain,1714145,445669,19961,49,14185,5727,,,1.164487252
2020/06/18,Bahrain,1714145,454368,20430,55,14696,5679,,,1.191847831
2020/06/19,Bahrain,1714145,462627,20916,57,15287,5572,,,1.220200158
2020/06/20,Bahrain,1714145,470409,21331,60,15790,5481,,,1.244410479
2020/06/21,Bahrain,1714145,477788,21764,63,16419,5282,,,1.269670885
2020/06/22,Bahrain,1714145,485715,22407,65,16862,5480,,,1.307182298
2020/06/23,Bahrain,1714145,485715,23062,67,17450,5545,,,1.345393768
2020/06/24,Bahrain,1714145,502763,23570,69,17977,5524,,,1.375029534
2020/06/25,Bahrain,1714145,511458,24081,71,18501,5509,,,1.404840314
2020/06/26,Bahrain,1714145,521101,24805,73,19137,5595,,,1.447077114
2020/06/27,Bahrain,1714145,529242,25267,78,19781,5408,,,1.474029327
2020/06/28,Bahrain,1714145,543790,25705,83,20517,5105,,,1.499581424
2020/06/29,Bahrain,1714145,545125,26239,84,20928,5227,,,1.530733981
2020/06/30,Bahrain,1714145,554239,26758,87,21331,5340,,,1.561011466
2020/07/01,Bahrain,1714145,564365,27414,92,21948,5374,,,1.599281274
2020/07/02,Bahrain,1714145,574105,27837,94,22583,5160,,,1.6239583
2020/07/03,Bahrain,1714145,584070,28410,95,23318,4997,,,1.657386044
2020/07/04,Bahrain,1714145,592350,28857,96,23959,4802,,,1.683463184
2020/07/05,Bahrain,1714145,602151,29367,97,24649,4621,,,1.713215626
2020/07/06,Bahrain,1714145,612096,29821,98,25178,4545,,,1.739701134
2020/07/07,Bahrain,1714145,621362,30321,98,25570,4653,,,1.768870195
2020/07/08,Bahrain,1714145,630753,30931,98,26073,4760,,,1.804456449
2020/07/09,Bahrain,1714145,640219,31528,103,26520,4905,,,1.839284308
2020/07/10,Bahrain,1714145,649020,32039,104,27213,4722,,,1.869095088
2020/07/11,Bahrain,1714145,656659,32470,104,27828,4538,,,1.894238819
2020/07/12,Bahrain,1714145,666248,32941,108,28425,4408,,,1.921716074
2020/07/13,Bahrain,1714145,675451,33476,109,29099,4268,,,1.952926969
2020/07/14,Bahrain,1714145,685318,34078,111,29753,4214,,,1.988046519
2020/07/15,Bahrain,1714145,693539,34560,117,30320,4123,,,2.016165494
2020/07/16,Bahrain,1714145,703002,35084,121,30809,4154,,,2.046734669
2020/07/17,Bahrain,1714145,710686,35473,124,31188,4161,,,2.069428199
2020/07/18,Bahrain,1714145,717723,36004,124,31765,4115,,,2.100405742
2020/07/19,Bahrain,1714145,726140,36422,126,32372,3924,,,2.124791077
2020/07/20,Bahrain,1714145,735492,36936,128,32965,3843,,,2.154776871
2020/07/21,Bahrain,1714145,744694,37316,129,33455,3732,,,2.176945358
2020/07/22,Bahrain,1714145,752485,37637,130,33894,3613,,,2.195671895
2020/07/23,Bahrain,1714145,760733,37996,134,34412,3450,,,2.216615281
2020/07/24,Bahrain,1714145,771500,38458,136,34826,3496,,,2.243567493
2020/07/25,Bahrain,1714145,780081,38747,137,35205,3405,,,2.26042721
2020/07/26,Bahrain,1714145,788910,39131,140,35689,3302,,,2.282829049
2020/07/27,Bahrain,1714145,798799,39482,141,36110,3231,,,2.30330573
2020/07/28,Bahrain,1714145,808276,39921,141,36531,3249,,,2.328916165
2020/07/29,Bahrain,1714145,817608,40311,144,36920,3247,,,2.351668033
2020/07/30,Bahrain,1714145,826672,40755,146,37357,3252,,,2.377570159
2020/07/31,Bahrain,1714145,830998,40982,147,37840,2995,,,2.390812913
2020/08/01,Bahrain,1714145,835211,41190,147,38211,2832,,,2.402947242
2020/08/02,Bahrain,1714145,842992,41536,147,38666,2723,,,2.423132232
2020/08/03,Bahrain,1714145,842992,41835,150,39007,2678,,,2.440575331
2020/08/04,Bahrain,1714145,858249,42132,151,39335,2646,,,2.457901753
2020/08/05,Bahrain,1714145,867534,42514,154,39576,2784,,,2.480186915
2020/08/06,Bahrain,1714145,876700,42889,156,39945,2788,,,2.502063711
2020/08/07,Bahrain,1714145,886095,43307,159,40276,2872,,,2.526449046
2020/08/08,Bahrain,1714145,892926,43629,161,40549,2919,,,2.545233921
2020/08/09,Bahrain,1714145,902059,44011,162,40967,2882,,,2.567519084
2020/08/10,Bahrain,1714145,912111,44397,163,41209,3025,,,2.590037599
2020/08/11,Bahrain,1714145,923342,44804,165,41504,3135,,,2.613781215
2020/08/12,Bahrain,1714145,933762,45264,166,41836,3262,,,2.640616751
2020/08/13,Bahrain,1714145,944798,45726,167,42180,3379,,,2.667568963
2020/08/14,Bahrain,1714145,954192,46052,168,42469,3415,,,2.686587191
2020/08/15,Bahrain,1714145,962334,46430,170,42806,3454,,,2.708639001
2020/08/16,Bahrain,1714145,972003,46835,170,43128,3537,,,2.73226594
2020/08/17,Bahrain,1714145,981208,47185,173,43529,3483,,,2.752684283
2020/08/18,Bahrain,1714145,991140,47581,175,43921,3485,,,2.775786179
2020/08/19,Bahrain,1714145,1000787,47950,178,44278,3494,,,2.797312946
2020/08/20,Bahrain,1714145,1011805,48303,179,44628,3496,,,2.817906303
2020/08/21,Bahrain,1714145,1020803,48661,181,45166,3314,,,2.838791351
2020/08/22,Bahrain,1714145,1029969,49038,183,45589,3266,,,2.860784823
2020/08/23,Bahrain,1714145,1039571,49330,184,45981,3165,,,2.877819554
2020/08/24,Bahrain,1714145,1048935,49719,185,46311,3223,,,2.900513084
2020/08/25,Bahrain,1714145,1058509,50076,186,46673,3217,,,2.921339793
2020/08/26,Bahrain,1714145,1067907,50393,186,47049,3158,,,2.939832978
2020/08/27,Bahrain,1714145,1078767,50756,188,47370,3198,,,2.961009716
2020/08/28,Bahrain,1714145,1088418,51113,189,47760,3164,,,2.981836426
2020/08/29,Bahrain,1714145,1095373,51391,189,48275,2927,,,2.998054424
2020/08/30,Bahrain,1714145,1100729,51574,189,48654,2731,,,3.0087303
2020/08/31,Bahrain,1714145,1108088,51972,190,49047,2735,,,3.031948872
2020/09/01,Bahrain,1714145,1118837,52440,190,49395,2855,,,3.059251114
2020/09/02,Bahrain,1714145,1128829,52807,190,49645,2972,,,3.080661204
2020/09/03,Bahrain,1714145,1140563,53433,190,50013,3230,,,3.117180869
2020/09/04,Bahrain,1714145,1152274,54095,195,50323,3577,,,3.155800705
2020/09/05,Bahrain,1714145,1162349,54771,196,50645,3930,,,3.195237276
2020/09/06,Bahrain,1714145,1172808,55415,199,50946,4270,,,3.232807026
2020/09/07,Bahrain,1714145,1183388,56076,200,51240,4636,,,3.271368525
2020/09/08,Bahrain,1714145,1194923,56778,202,51574,5002,,,3.312321886
2020/09/09,Bahrain,1714145,1207260,57450,203,51819,5428,,,3.351525104
2020/09/10,Bahrain,1714145,1207260,58207,207,52284,5716,,,3.395687063
2020/09/11,Bahrain,1714145,1230227,58839,208,52776,5855,,,3.432556756
2020/09/12,Bahrain,1714145,1240204,59586,211,53192,6183,,,3.476135333
2020/09/13,Bahrain,1714145,1252898,60307,212,53681,6414,,,3.518197119
2020/09/14,Bahrain,1714145,1264235,60965,213,54204,6548,,,3.556583603
2020/09/15,Bahrain,1714145,1276075,61643,213,54831,6599,,,3.59613685
2020/09/16,Bahrain,1714145,1288374,62484,216,55444,6824,,,3.64519921
2020/09/17,Bahrain,1714145,1301170,63189,217,56087,6885,,,3.686327586
2020/09/18,Bahrain,1714145,1313471,63879,220,56700,6959,,,3.72658089
2020/09/19,Bahrain,1714145,1324002,64499,221,57299,6979,,,3.762750526
2020/09/20,Bahrain,1714145,1333275,65039,221,57950,6868,,,3.794253112
2020/04/18,Bangladesh,165057459,21307,2144,84,66,1994,,,0.001298942
2020/04/19,Bangladesh,165057459,23941,2456,91,75,2290,,,0.001487967
2020/04/20,Bangladesh,165057459,26604,2948,101,85,2762,,,0.001786045
2020/04/21,Bangladesh,165057459,29578,3382,110,87,3185,,,0.002048983
2020/04/22,Bangladesh,165057459,32630,3772,120,92,3560,,,0.002285265
2020/04/23,Bangladesh,165057459,36090,4186,127,108,3951,,,0.002536087
2020/04/24,Bangladesh,165057459,39476,4689,131,112,4446,,,0.002840829
2020/04/25,Bangladesh,165057459,43113,4998,140,113,4745,,,0.003028036
2020/04/26,Bangladesh,165057459,46589,5416,145,122,5149,,,0.003281282
2020/04/27,Bangladesh,165057459,50401,5913,152,131,5630,,,0.003582389
2020/04/28,Bangladesh,165057459,54733,6462,155,139,6168,,,0.003915
2020/04/29,Bangladesh,165057459,59701,7103,163,150,6790,,,0.00430335
2020/04/30,Bangladesh,165057459,64666,7667,168,160,7339,,,0.004645049
2020/05/01,Bangladesh,165057459,70239,8238,170,174,7894,,,0.004990989
2020/05/02,Bangladesh,165057459,81434,8790,175,1063,8215,,,0.005325418
2020/05/03,Bangladesh,165057459,81434,9455,177,1063,8215,,,0.005728308
2020/05/04,Bangladesh,165057459,87694,10143,182,1209,8752,,,0.006145133
2020/05/05,Bangladesh,165057459,93405,10929,183,1403,9343,,,0.006621331
2020/05/06,Bangladesh,165057459,99646,11719,186,1403,10130,,,0.007099952
2020/05/07,Bangladesh,165057459,105513,12425,199,1910,10316,,,0.007527682
2020/05/08,Bangladesh,165057459,111401,13134,206,2101,10827,,,0.007957229
2020/05/09,Bangladesh,165057459,116919,13770,214,2414,11142,,,0.008342549
